地市,告警最后发生时间,网元名称,告警标题,网络类型,网络专业,厂商告警号,原始告警名称,告警定位信息,家宽客户数量,网管告警级别,集客业务数量,设备厂家名称,告警工程状态,告警清除状态,告警对象设备类型,告警对象设备名称,设备类型,预处理状态,衍生规则结果,工单号,告警清除时间,标准化标志,衍生时间,预计创单时间,告警首次处理时间,告警首次采集时间,集客客户级别,集客业务级别,电路ID,是否隐患告警,集客专线跨域属性,集客客户数量,跨省集客告警信息,探针名称,RCA资源匹配参数,ONU标识,IT专业设备CI号,网管告警ID
嘉兴市,2023/2/12 9:32,cmiot5gjxjqqsss1.zj,麒盛科技股份有限公司订购5G专网专享开通业务业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:麒盛科技股份有限公司订购5G专网专享开通业务,2023-02-12 08:02:43出现嘉兴麒盛科技股份有限公司DNN用户数较预测值突降异常预警，当前用户数2,预测用户数10。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxjqqsss1.zj,5G业务性能,未诊断,衍生父告警,,2023/2/13 8:15,标准化成功,2023/2/12 9:32,,2023/2/12 9:32,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
绍兴市,2023/2/12 8:46,cmiot5gsxyczdyl.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:振德医疗用品股份有限公司5G智慧数据传输服务项目,2023-02-12 08:46:15出现振德医疗用品股份有限公司5G智慧数据传输服务项目DNN用户数较预测值突降异常预警，当前用户数5,预测用户数11。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxyczdyl.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230212-00224,2023/2/12 14:18,标准化成功,2023/2/12 11:46,2023/2/12 8:51,2023/2/12 8:46,2023/2/12 8:46,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/2/12 8:02,cmiot5gjxjqqsss1.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:麒盛科技股份有限公司订购5G专网专享开通业务,2023-02-12 08:02:43出现嘉兴麒盛科技股份有限公司DNN用户数较预测值突降异常预警，当前用户数2,预测用户数10。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxjqqsss1.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230212-00190,2023/2/13 8:14,标准化成功,2023/2/12 9:32,2023/2/12 8:07,2023/2/12 8:02,2023/2/12 8:02,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
宁波市,2023/2/11 14:07,cmiot5gzhgk.zj,浙江宁波舟山港5G智慧港口项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江宁波舟山港5G智慧港口项目,2023-02-11 12:37:25出现浙江宁波舟山港5G智慧港口项目DNN用户数较预测值突降异常预警，当前用户数4,预测用户数8。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgk.zj,5G业务性能,未诊断,衍生父告警,,2023/2/11 15:57,标准化成功,2023/2/11 14:07,,2023/2/11 14:07,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/2/11 12:37,cmiot5gzhgk.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江宁波舟山港5G智慧港口项目,2023-02-11 12:37:25出现浙江宁波舟山港5G智慧港口项目DNN用户数较预测值突降异常预警，当前用户数4,预测用户数8。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgk.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230211-00365,2023/2/11 15:57,标准化成功,2023/2/11 14:07,2023/2/11 12:42,2023/2/11 12:37,2023/2/11 12:37,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/2/11 12:03,cmiot5gzhgk.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江宁波舟山港5G智慧港口项目,2023-02-11 12:03:16出现浙江宁波舟山港5G智慧港口项目DNN用户数较预测值突降异常预警，当前用户数4,预测用户数8。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgk.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230211-00348,2023/2/11 12:13,标准化成功,,2023/2/11 12:08,2023/2/11 12:03,2023/2/11 12:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/2/11 11:23,cmiot5gzhgknb.zj,宁波梅东集装箱码头有限公司5G+智慧港口业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-02-11 09:53:53出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数13,预测用户数30。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,衍生父告警,,2023/2/11 15:34,标准化成功,2023/2/11 11:23,,2023/2/11 11:23,,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
宁波市,2023/2/11 9:53,cmiot5gzhgknb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-02-11 09:53:53出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数13,预测用户数30。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230211-00262,2023/2/11 15:33,标准化成功,2023/2/11 11:23,2023/2/11 9:58,2023/2/11 9:53,2023/2/11 9:53,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
绍兴市,2023/2/11 3:34,cmiot5gsxyczdyl.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:振德医疗用品股份有限公司5G智慧数据传输服务项目,2023-02-11 03:34:02出现振德医疗用品股份有限公司5G智慧数据传输服务项目DNN用户数较预测值突降异常预警，当前用户数6,预测用户数13。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxyczdyl.zj,5G业务性能,未诊断,正常,,2023/2/11 3:38,标准化成功,,2023/2/11 3:39,2023/2/11 3:34,2023/2/11 3:34,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
绍兴市,2023/2/9 3:38,cmiot5gsxyczdyl.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:振德医疗用品股份有限公司5G智慧数据传输服务项目,2023-02-09 03:38:05出现振德医疗用品股份有限公司5G智慧数据传输服务项目DNN用户数较预测值突降异常预警，当前用户数7,预测用户数15。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxyczdyl.zj,5G业务性能,未诊断,正常,ZJ-1-017-20230209-00456,2023/2/9 3:46,标准化成功,,2023/2/9 3:43,2023/2/9 3:38,2023/2/9 3:38,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/2/5 11:03,cmiot5gjxhkwlcx.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-02-05 11:03:44出现嘉兴浙江海康智联科技有限公司DNN用户数较预测值突降异常预警，当前用户数149,预测用户数336。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/2/5 11:07,标准化成功,,2023/2/5 11:08,2023/2/5 11:03,2023/2/5 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/2/5 11:03,cmiot5gjxhkwlcx.zj,DNN用户数突降异常预警,5G专网,集客,11000001,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-02-05 11:03:35出现嘉兴浙江海康智联科技有限公司DNN用户数突降异常预警，当前用户数149,上一周期用户数365。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/2/5 11:07,标准化成功,,2023/2/5 11:08,2023/2/5 11:03,2023/2/5 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999105
温州市,2023/2/2 12:17,cmiot5gwzrarmyy.zj,瑞安市人民医院5G专网_BL业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:瑞安市人民医院5G专网_BL,2023-02-02 10:47:38出现瑞安市人民医院5G专网项目DNN用户数较预测值突降异常预警，当前用户数7,预测用户数24。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gwzrarmyy.zj,5G业务性能,未诊断,衍生父告警,,2023/2/2 16:07,标准化成功,2023/2/2 12:17,,2023/2/2 12:17,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
温州市,2023/2/2 10:47,cmiot5gwzrarmyy.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:瑞安市人民医院5G专网_BL,2023-02-02 10:47:38出现瑞安市人民医院5G专网项目DNN用户数较预测值突降异常预警，当前用户数7,预测用户数24。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gwzrarmyy.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230202-00196,2023/2/2 16:07,标准化成功,2023/2/2 12:17,2023/2/2 10:52,2023/2/2 10:47,2023/2/2 10:47,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/2/1 11:03,cmiot5gjxhkwlcx.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-02-01 11:03:44出现嘉兴浙江海康智联科技有限公司DNN用户数较预测值突降异常预警，当前用户数137,预测用户数289。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/2/1 11:07,标准化成功,,2023/2/1 11:08,2023/2/1 11:03,2023/2/1 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
嘉兴市,2023/2/1 11:03,cmiot5gjxhkwlcx.zj,DNN用户数突降异常预警,5G专网,集客,11000001,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-02-01 11:03:35出现嘉兴浙江海康智联科技有限公司DNN用户数突降异常预警，当前用户数137,上一周期用户数368。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/2/1 11:07,标准化成功,,2023/2/1 11:08,2023/2/1 11:03,2023/2/1 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999105
宁波市,2023/1/31 12:00,cmiot5gzhgknb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-31 12:00:51出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数19,预测用户数39。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230131-00270,2023/1/31 12:20,标准化成功,,2023/1/31 12:05,2023/1/31 12:00,2023/1/31 12:00,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
嘉兴市,2023/1/31 11:03,cmiot5gjxhkwlcx.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-01-31 11:03:43出现嘉兴浙江海康智联科技有限公司DNN用户数较预测值突降异常预警，当前用户数113,预测用户数240。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/1/31 11:07,标准化成功,,2023/1/31 11:08,2023/1/31 11:03,2023/1/31 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/1/31 11:03,cmiot5gjxhkwlcx.zj,DNN用户数突降异常预警,5G专网,集客,11000001,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-01-31 11:03:35出现嘉兴浙江海康智联科技有限公司DNN用户数突降异常预警，当前用户数113,上一周期用户数362。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/1/31 11:07,标准化成功,,2023/1/31 11:08,2023/1/31 11:03,2023/1/31 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999105
宁波市,2023/1/31 10:24,cmiot5gzhgknb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-31 10:24:52出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数22,预测用户数45。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230131-00180,2023/1/31 10:32,标准化成功,,2023/1/31 10:29,2023/1/31 10:24,2023/1/31 10:24,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
宁波市,2023/1/31 9:52,cmiot5gzhgknb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-31 09:52:48出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数20,预测用户数44。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230131-00150,2023/1/31 10:16,标准化成功,,2023/1/31 9:57,2023/1/31 9:52,2023/1/31 9:52,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/1/30 11:03,cmiot5gjxhkwlcx.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-01-30 11:03:44出现嘉兴浙江海康智联科技有限公司DNN用户数较预测值突降异常预警，当前用户数110,预测用户数326。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/1/30 11:07,标准化成功,,2023/1/30 11:08,2023/1/30 11:03,2023/1/30 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/1/30 11:03,cmiot5gjxhkwlcx.zj,DNN用户数突降异常预警,5G专网,集客,11000001,,"项目名称:嘉兴市“全域未来出行”车路协同应用项目,2023-01-30 11:03:35出现嘉兴浙江海康智联科技有限公司DNN用户数突降异常预警，当前用户数110,上一周期用户数359。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhkwlcx.zj,5G业务性能,未诊断,正常,,2023/1/30 11:07,标准化成功,,2023/1/30 11:08,2023/1/30 11:03,2023/1/30 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999105
宁波市,2023/1/29 11:46,cmiot5gzhgknb.zj,宁波梅东集装箱码头有限公司5G+智慧港口业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-29 10:16:55出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数20,预测用户数44。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,衍生父告警,,2023/1/29 19:33,标准化成功,2023/1/29 11:46,,2023/1/29 11:47,,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
宁波市,2023/1/29 10:16,cmiot5gzhgknb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-29 10:16:55出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数20,预测用户数44。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230129-00141,2023/1/29 19:32,标准化成功,2023/1/29 11:47,2023/1/29 10:21,2023/1/29 10:16,2023/1/29 10:16,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
宁波市,2023/1/27 14:51,cmiot5gzhgknb.zj,宁波梅东集装箱码头有限公司5G+智慧港口业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-27 13:20:58出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数6,预测用户数40。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,衍生父告警,,2023/1/28 8:21,标准化成功,2023/1/27 14:51,,2023/1/27 14:51,,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/1/27 13:20,cmiot5gzhgknb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-27 13:20:58出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数6,预测用户数40。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230127-00173,2023/1/28 8:20,标准化成功,2023/1/27 14:51,2023/1/27 13:25,2023/1/27 13:20,2023/1/27 13:20,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
金华市,2023/1/27 12:33,cmiot5ghdjtdclc.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:东磁电磁片六厂5G智能工厂项目##东磁六厂5G专网尊享项目_BL,2023-01-27 12:33:11出现横店东磁六厂DNN用户数较预测值突降异常预警，当前用户数108,预测用户数152。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghdjtdclc.zj,5G业务性能,未诊断,正常,,2023/1/27 12:34,标准化成功,,2023/1/27 12:38,2023/1/27 12:33,2023/1/27 12:33,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
金华市,2023/1/27 12:32,cmiot5ghdjtdclc.zj,DNN用户数突降异常预警,5G专网,集客,11000001,,"项目名称:东磁电磁片六厂5G智能工厂项目##东磁六厂5G专网尊享项目_BL,2023-01-27 12:32:58出现横店东磁六厂DNN用户数突降异常预警，当前用户数108,上一周期用户数159。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghdjtdclc.zj,5G业务性能,未诊断,正常,,2023/1/27 12:34,标准化成功,,2023/1/27 12:37,2023/1/27 12:32,2023/1/27 12:32,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999105
金华市,2023/1/26 13:33,cmiot5ghdjtdcqc.zj,横店集团东磁股份有限公司业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:横店集团东磁股份有限公司,2023-01-26 12:03:41出现横店东磁七厂DNN用户数突降异常预警，当前用户数318,上一周期用户数386。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghdjtdcqc.zj,5G业务性能,未诊断,衍生父告警,,2023/2/9 12:05,标准化成功,2023/1/26 13:33,,2023/1/26 13:33,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
金华市,2023/1/26 12:03,cmiot5ghdjtdcqc.zj,DNN用户数突降异常预警,5G专网,集客,11000001,,"项目名称:横店集团东磁股份有限公司,2023-01-26 12:03:41出现横店东磁七厂DNN用户数突降异常预警，当前用户数318,上一周期用户数386。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghdjtdcqc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230126-00210,2023/2/9 12:05,标准化成功,2023/1/26 13:33,2023/1/26 12:08,2023/1/26 12:03,2023/1/26 12:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999105
金华市,2023/1/25 17:33,cmiot5ghdjtdcqc.zj,横店集团东磁股份有限公司业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:横店集团东磁股份有限公司,2023-01-25 16:03:41出现横店东磁七厂DNN用户数突降异常预警，当前用户数320,上一周期用户数386。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghdjtdcqc.zj,5G业务性能,未诊断,衍生父告警,,2023/1/26 12:02,标准化成功,2023/1/25 17:33,,2023/1/25 17:33,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
金华市,2023/1/25 16:03,cmiot5ghdjtdcqc.zj,DNN用户数突降异常预警,5G专网,集客,11000001,,"项目名称:横店集团东磁股份有限公司,2023-01-25 16:03:41出现横店东磁七厂DNN用户数突降异常预警，当前用户数320,上一周期用户数386。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghdjtdcqc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230125-00340,2023/1/26 12:02,标准化成功,2023/1/25 17:33,2023/1/25 16:08,2023/1/25 16:03,2023/1/25 16:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999105
